, Salary ,MP,3P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1601,0.0114472444489324,0.3180778032036613,0.0277777777777777,0.0967741935483871,0.1466666666666666,0.0924369747899159,0.0999999999999999,0.0526315789473684,0.1555555555555555,0.2708333333333333,0.1363636363636363,Ignorance
1602,0.0384158923420148,0.5903890160183066,0.0277777777777777,0.1935483870967742,0.14,0.3697478991596639,0.4333333333333333,0.0263157894736842,0.4666666666666667,0.5416666666666667,0.2666666666666666,Playmaker
1603,0.0623483348431608,0.7551487414187642,0.0277777777777777,0.2258064516129032,0.1533333333333333,0.5630252100840336,0.4333333333333333,0.0263157894736842,0.5555555555555556,0.4166666666666667,0.4515151515151515,All Star Playmaker
1604,0.0662775418209609,0.8077803203661326,0.0,0.3225806451612903,0.8266666666666667,0.1596638655462184,0.2666666666666666,0.2368421052631579,0.3555555555555555,0.7916666666666666,0.5303030303030303,All Star Post Scorer
1605,0.0384158923420148,0.6521739130434783,0.0833333333333333,0.2473118279569892,0.1733333333333333,0.2521008403361344,0.3999999999999999,0.0526315789473684,0.3777777777777777,0.5,0.4848484848484848,Playmaker
1606,0.1069984141363437,0.7711670480549199,0.0833333333333333,0.5913978494623655,0.4,0.2605042016806723,0.2666666666666666,0.0789473684210526,0.7111111111111111,0.6458333333333334,0.7787878787878788,Superstar
1607,0.0384158923420148,0.6956521739130433,0.1666666666666666,0.1397849462365591,0.1533333333333333,0.361344537815126,0.3999999999999999,0.0,0.3555555555555555,0.6666666666666667,0.3212121212121212,Playmaker
1608,0.0284499946437764,0.368421052631579,0.0,0.075268817204301,0.14,0.134453781512605,0.1666666666666666,0.0789473684210526,0.1777777777777777,0.3333333333333333,0.1090909090909091,Post Scorer
1609,0.0114472444489324,0.17162471395881,0.0,0.064516129032258,0.16,0.0252100840336134,0.0666666666666666,0.0789473684210526,0.2222222222222222,0.3333333333333333,0.0606060606060606,Ignorance
1610,0.1064240355163162,0.8260869565217391,0.0,0.3225806451612903,0.5866666666666667,0.2184873949579832,0.4666666666666666,0.4473684210526316,0.4888888888888889,0.625,0.603030303030303,All Star Big Man
1611,0.0298430771177237,0.4302059496567506,0.0,0.1075268817204301,0.0933333333333333,0.1680672268907563,0.1666666666666666,0.0,0.2,0.25,0.2606060606060606,Sharpshooter
1612,0.1064240355163162,0.7048054919908466,0.0,0.3870967741935484,0.52,0.0756302521008403,0.2333333333333333,0.6052631578947368,0.5111111111111111,0.8541666666666666,0.4787878787878788,All Star Big Man
